type,flag,timeCreated,timeEnqueued,timeDequeued,timeForwarded,timeReceived,timeReturned
SET,STORED,1478613575162,1478613575162,1478613575195,1478613575195,1478613575219,1478613575219
SET,STORED,1478613575221,1478613575221,1478613575224,1478613575224,1478613575233,1478613575233
SET,STORED,1478613575033,1478613575033,1478613575253,1478613575253,1478613575261,1478613575261
SET,STORED,1478613575241,1478613575241,1478613575245,1478613575245,1478613575262,1478613575262
SET,STORED,1478613575271,1478613575271,1478613575284,1478613575284,1478613575285,1478613575285
SET,STORED,1478613575053,1478613575053,1478613575295,1478613575295,1478613575296,1478613575296
SET,STORED,1478613575321,1478613575321,1478613575332,1478613575332,1478613575332,1478613575332
SET,STORED,1478613575092,1478613575092,1478613575359,1478613575359,1478613575360,1478613575360
SET,STORED,1478613575350,1478613575350,1478613575397,1478613575397,1478613575399,1478613575399
SET,STORED,1478613575371,1478613575371,1478613575410,1478613575410,1478613575412,1478613575412
SET,STORED,1478613575421,1478613575421,1478613575434,1478613575434,1478613575434,1478613575434
SET,STORED,1478613575449,1478613575449,1478613575449,1478613575449,1478613575456,1478613575456
SET,STORED,1478613575300,1478613575300,1478613575503,1478613575503,1478613575504,1478613575504
SET,STORED,1478613575561,1478613575561,1478613575563,1478613575563,1478613575564,1478613575564
SET,STORED,1478613575389,1478613575389,1478613575624,1478613575624,1478613575626,1478613575626
SET,STORED,1478613575589,1478613575589,1478613575635,1478613575635,1478613575635,1478613575635
SET,STORED,1478613575488,1478613575488,1478613575649,1478613575649,1478613575649,1478613575649
SET,STORED,1478613575520,1478613575520,1478613575673,1478613575673,1478613575674,1478613575674
SET,STORED,1478613575468,1478613575468,1478613575683,1478613575683,1478613575685,1478613575685
SET,STORED,1478613575706,1478613575706,1478613575717,1478613575717,1478613575717,1478613575717
SET,STORED,1478613575726,1478613575726,1478613575732,1478613575732,1478613575732,1478613575732
SET,STORED,1478613575637,1478613575637,1478613575758,1478613575758,1478613575758,1478613575758
SET,STORED,1478613575746,1478613575746,1478613575758,1478613575758,1478613575759,1478613575759
SET,STORED,1478613575548,1478613575548,1478613575746,1478613575746,1478613575759,1478613575759
SET,STORED,1478613575666,1478613575666,1478613575785,1478613575785,1478613575785,1478613575785
SET,STORED,1478613575686,1478613575686,1478613575795,1478613575795,1478613575796,1478613575796
SET,STORED,1478613575804,1478613575804,1478613575825,1478613575825,1478613575825,1478613575825
SET,STORED,1478613575816,1478613575816,1478613575828,1478613575828,1478613575828,1478613575828
SET,STORED,1478613575843,1478613575843,1478613575856,1478613575856,1478613575856,1478613575856
SET,STORED,1478613575855,1478613575855,1478613575889,1478613575889,1478613575889,1478613575889
SET,STORED,1478613575873,1478613575873,1478613575894,1478613575894,1478613575894,1478613575894
SET,STORED,1478613575774,1478613575774,1478613575915,1478613575915,1478613575917,1478613575917
SET,STORED,1478613575794,1478613575794,1478613575934,1478613575934,1478613575938,1478613575938
SET,STORED,1478613575942,1478613575942,1478613575964,1478613575964,1478613575965,1478613575965
